gene	high_median	low_median	logCPM_difference	p_value	fdr
RP11-433J20.1	0.09505938461342134	0.0	0.09505938461342134	0.0002660458577448785	0.0007830260962560521
PCBD2	2.730668408103189	1.574599875921956	1.1560685321812332	0.00026621540916639346	0.0007830260962560521
SLC25A39	6.089183904525028	5.590026694358189	0.4991572101668389	0.00026621540916639346	0.0007830260962560521
SH3BP4	1.8070407197338376	0.7674209208347353	1.0396197988991023	0.0002660219135669098	0.0007830260962560521
NAP1L1	8.634341604002946	6.684264695225012	1.950076908777934	0.0002662799303968009	0.0007830260962560521
GATA3	2.3656874670446157	1.3453425389771283	1.0203449280674874	0.0002660219135669098	0.0007830260962560521
BACE2	4.790439916939648	2.8196765658241594	1.9707633511154885	0.0002660219135669098	0.0007830260962560521
FUNDC2	5.242230722384184	4.571131472159186	0.671099250224998	0.0002660219135669098	0.0007830260962560521
VKORC1L1	4.359161187485987	2.5595460954629954	1.7996150920229916	0.0002662799303968009	0.0007830260962560521
RP4-669L17.10-2	0.1665289398350489	0.0	0.1665289398350489	0.0002674260122581487	0.0007863264763060034
CTC-338M12.4	0.49347886361903215	0.16259002943889977	0.3308888341801324	0.0002690523584964907	0.0007909680890623671
LGALS17A	0.6461321208549875	0.13865038565983323	0.5074817351951543	0.0002690523584964907	0.0007909680890623671
MEF2B	0.1766756734172594	0.0	0.1766756734172594	0.0002692260363767565	0.0007914084373960809
LOC101928221	0.12956420428555646	0.0	0.12956420428555646	0.00026944214399573146	0.0007919734216506301
ZBED3-AS1	0.34547536567601644	0.0477136260906518	0.29776173958536467	0.0002726780594969474	0.0008014136632859445
LINC00607	0.19937239449426258	0.0209036879991203	0.1784687064951423	0.00027322115977145304	0.0008029386212375047
RP3-400N23.6	0.36918241801700996	0.1596012242663766	0.20958119375063336	0.0002756707856804916	0.0008097783494237798
NIM1K	0.2926215215781829	0.1014860214616696	0.19113550011651328	0.0002756707856804916	0.0008097783494237798
RP11-333E1.1	0.41511598769382696	0.09739382460178506	0.31772216309204193	0.0002756707856804916	0.0008097783494237798
SIX4	0.43332543680981095	0.1019139453393299	0.33141149147048105	0.0002756707856804916	0.0008097783494237798
OSM	1.0063314834444856	0.2897847470867658	0.7165467363577198	0.0002756707856804916	0.0008097783494237798
F2RL1	0.38577923319078977	0.05379484091062165	0.33198439228016813	0.00027692070386706755	0.0008130894554423399
LOC102724441	0.060079502342367905	0.0	0.060079502342367905	0.0002769147521174232	0.0008130894554423399
LINC00961	0.17210155488489043	0.0413480689527381	0.13075348593215233	0.00027692070386706755	0.0008130894554423399
KLRC2	0.38496124759476547	0.08906857284283515	0.2958926747519303	0.00027692070386706755	0.0008130894554423399
MIR5587	0.054203615922316595	0.0	0.054203615922316595	0.00027689090444691066	0.0008130894554423399
SNORA52	0.3162899711714402	0.11996927787886265	0.19632069329257756	0.000278082047478802	0.0008163546530293153
GRHL1	0.6597966603714069	0.09670387785681145	0.5630927825145955	0.000278082047478802	0.0008163546530293153
TMEM252	0.050041768660816055	0.0	0.050041768660816055	0.0002786290155526294	0.0008178878838454942
C4BPA	0.0608286372519407	0.0	0.0608286372519407	0.00027943775471025084	0.0008201891779666639
MEDAG	1.4594005871939086	0.24551097212248343	1.2138896150714251	0.0002799680071188689	0.0008215999471845898
CCNT2-AS1	0.38972909868407296	0.1587238425833672	0.23100525610070577	0.0002799680071188689	0.0008215999471845898
TPPP	0.8566096675234107	0.33915150077924616	0.5174581667441646	0.0002813885420736709	0.0008254030678059347
MPP7	1.3213164604962082	0.379720162124045	0.9415962983721632	0.0002813885420736709	0.0008254030678059347
C21orf119	0.9111117400214535	0.4490462510368979	0.4620654889845556	0.0002813885420736709	0.0008254030678059347
BCO2	0.7029801843348644	0.3916539727473891	0.3113262115874753	0.0002813885420736709	0.0008254030678059347
C3orf52	1.5733362272379072	0.5079604144346945	1.0653758128032127	0.0002813885420736709	0.0008254030678059347
RP11-234B24.2	0.166795750854521	0.044568991485792755	0.12222675936872825	0.00028175690144697775	0.0008264104052888777
RP11-307E17.8	0.5024597257769792	0.04073169493798165	0.4617280308389975	0.0002821507211027449	0.0008274922343735749
TMEM200B	0.4547095333150595	0.079013931614719	0.3756956017003405	0.0002822296881396686	0.0008276505532325303
LOC401312	0.08467587578319885	0.0	0.08467587578319885	0.00028244983600275107	0.0008278564207597886
POMGNT2	1.229637315266455	0.698456418806054	0.531180896460401	0.00028240639933946397	0.0008278564207597886
EFCAB10	0.08813092031198615	0.0	0.08813092031198615	0.00028244983600275107	0.0008278564207597886
TAPT1	3.1270660041829403	1.4037160026204294	1.723350001562511	0.00028240639933946397	0.0008278564207597886
TTC28-AS1	2.2882180040285425	1.7916785020867048	0.4965395019418377	0.00028240639933946397	0.0008278564207597886
LINC01116	0.6456066539757666	0.28242446413889455	0.363182189836872	0.00028240639933946397	0.0008278564207597886
NFYC-AS1	1.736911575557944	0.9225261751078695	0.8143854004500746	0.0002830864496130143	0.0008292820772798648
GPR125	1.4853055416206007	0.43423845596081406	1.0510670856597866	0.0002830864496130143	0.0008292820772798648
ZNF576	2.543634274193922	1.8874962251076088	0.6561380490863133	0.0002830864496130143	0.0008292820772798648
NCBP2-AS2	3.4042980308717734	2.6419109536318723	0.7623870772399011	0.0002830864496130143	0.0008292820772798648
UNC13B	2.290344996768652	1.3868190277310206	0.9035259690376316	0.0002830864496130143	0.0008292820772798648
GARNL3	1.3857549964285965	0.6952717119482381	0.6904832844803583	0.0002830864496130143	0.0008292820772798648
XAF1	5.042969939659725	3.6630783160194813	1.379891623640244	0.0002836995074298359	0.000829443951944411
FAM160B2	4.456138831277201	4.0230720220113865	0.43306680926581453	0.00028376768421741264	0.000829443951944411
TKT	7.565285087459821	6.423466798562041	1.1418182888977801	0.00028376768421741264	0.000829443951944411
RPL14	9.529414933222643	8.692283218344663	0.8371317148779802	0.00028376768421741264	0.000829443951944411
TRAPPC9	4.133379707968878	3.468865578893764	0.6645141290751138	0.00028376768421741264	0.000829443951944411
DOHH	3.158623744137606	2.5647994601603816	0.5938242839772245	0.0002834950481835308	0.000829443951944411
RPL26L1	3.69586354981893	2.289410658095677	1.4064528917232533	0.00028376768421741264	0.000829443951944411
NSDHL	4.327314151723739	3.488734679635116	0.8385794720886226	0.0002834950481835308	0.000829443951944411
KIAA1211	1.2478766970451869	0.4093824991737324	0.8384941978714545	0.0002834950481835308	0.000829443951944411
LRMP	7.20187770389626	4.453362114977548	2.7485155889187123	0.00028376768421741264	0.000829443951944411
SKA1	3.638777637727661	2.462004051659037	1.1767735860686241	0.0002836995074298359	0.000829443951944411
HIST1H2BK	4.936209549004195	3.718813648358864	1.217395900645331	0.00028376768421741264	0.000829443951944411
MCF2L2	0.7561971690698717	0.2511503069908615	0.5050468620790102	0.0002834950481835308	0.000829443951944411
LOC102724714	2.998062241951235	1.6021379843468568	1.3959242576043782	0.0002834950481835308	0.000829443951944411
CAMTA1	3.910169644051946	2.649226156559483	1.260943487492463	0.0002836995074298359	0.000829443951944411
BANF1	6.781643297576822	5.764829648314727	1.0168136492620947	0.00028376768421741264	0.000829443951944411
GMNN	4.272122066860911	2.218746198450205	2.053375868410706	0.0002836995074298359	0.000829443951944411
TRAF3IP2	3.403972284453305	2.3375343088460845	1.0664379756072204	0.0002834950481835308	0.000829443951944411
LOC102724002	3.0094595961452066	1.618756712304268	1.3907028838409385	0.0002834950481835308	0.000829443951944411
GRAMD1C	2.018638068432505	0.6107894853873083	1.407848583045197	0.0002834950481835308	0.000829443951944411
SNRPD3	6.876680351246794	5.5660300832299185	1.3106502680168752	0.00028376768421741264	0.000829443951944411
TRPV4	0.8346440815736884	0.34720456720855686	0.48743951436513155	0.0002836995074298359	0.000829443951944411
TMEM220	0.9637014970818369	0.4537860915953261	0.5099154054865108	0.0002836995074298359	0.000829443951944411
SRGAP1	1.3607519387126041	0.5532959100546064	0.8074560286579977	0.0002834950481835308	0.000829443951944411
ULK1	3.7921890766345374	3.039805426455575	0.7523836501789622	0.0002834950481835308	0.000829443951944411
LOC101928239	0.0573171690866345	0.0	0.0573171690866345	0.00028490562570489947	0.0008325497315720272
LOC101928258	0.060870823829692805	0.0	0.060870823829692805	0.00028490562570489947	0.0008325497315720272
LOC102723361	0.056975418319261145	0.0	0.056975418319261145	0.00028490562570489947	0.0008325497315720272
NME9	0.2522234782616134	0.06086143033589845	0.19136204792571496	0.0002867791217331126	0.0008379505324628286
LOC102724901	0.20413894520425305	0.0	0.20413894520425305	0.0002873587616889594	0.0008395701481485685
VSTM5	0.0	0.0	0.0	0.00028773768201216266	0.0008405289642270635
MIR601	0.0	0.0	0.0	0.00028773768201216266	0.0008405289642270635
LOC102724747	0.31344281339485236	0.0301292774332888	0.28331353596156356	0.0002887291579686743	0.000843350858554828
KIAA1549L	0.500810730602129	0.06132047739074055	0.43949025321138846	0.0002913708141926883	0.0008509214856669709
GP5	0.28149555707715246	0.0	0.28149555707715246	0.0002913724087399762	0.0008509214856669709
NPR3	0.2209397406230196	0.06487933572008685	0.15606040490293277	0.0002951784764633282	0.0008619607026907802
SMCO2	0.3674824729173213	0.1712810258789993	0.19620144703832199	0.0002963205889551239	0.0008651432954104914
SFRP1	0.8252203986378723	0.2756390494842773	0.549581349153595	0.0002963205889551239	0.0008651432954104914
LOC101929241	0.20967743402585975	0.0	0.20967743402585975	0.00029690688467106665	0.000866778660581101
LOC101929796	0.6102322447532704	0.2797733663153281	0.3304588784379423	0.00029831310657600174	0.0008706537417124787
LOC728975	1.2527216354109214	0.5686009958448681	0.6841206395660533	0.00029831310657600174	0.0008706537417124787
MGC45922	0.4578360041154207	0.1217987850183008	0.3360372190971199	0.00029831310657600174	0.0008706537417124787
TCTEX1D4	0.17019224740877287	0.0335311661446114	0.13666108126416146	0.0002988107923433902	0.0008720294517810893
RDH5	0.3224849674940019	0.1070527896852863	0.2154321778087156	0.00029998570539601396	0.0008753040145290548
DKFZP434F142	0.21571319973305844	0.051666291050261354	0.1640469086827971	0.00029998570539601396	0.0008753040145290548
ZDHHC15	0.2714002228715915	0.05339813968902385	0.21800208318256764	0.0003000146955681632	0.0008753115030289744
LYG2	0.11939486164721955	0.0204443809536178	0.09895048069360174	0.00030046393135686966	0.0008765449749121677
AURKC	1.4032048827623291	0.7599317712714722	0.643273111490857	0.000300889101745131	0.0008774762201258218
C6orf164	0.8318058033085992	0.30208353602973803	0.5297222672788612	0.000300889101745131	0.0008774762201258218
SNCA	0.7541127943769457	0.2667506635641286	0.4873621308128171	0.000300889101745131	0.0008774762201258218
HAMP	1.6904897064330744	0.5564919472569608	1.1339977591761135	0.000300889101745131	0.0008774762201258218
SAMD1	4.723534129438207	3.2769325165441123	1.4466016128940944	0.00030160749495065925	0.0008788749012786364
BDH2	3.7952661373816015	2.4618673445440695	1.333398792837532	0.00030160749495065925	0.0008788749012786364
PGM1	4.473805805496005	3.134732907565752	1.3390728979302526	0.00030160749495065925	0.0008788749012786364
TNFRSF10C	0.6246230298064115	0.26031250330742883	0.36431052649898266	0.00030160749495065925	0.0008788749012786364
CDC42BPA	2.289097778598519	1.3323331376465266	0.9567646409519923	0.00030160749495065925	0.0008788749012786364
TAPT1-AS1	1.4776150072551708	0.9059866205627178	0.571628386692453	0.00030160749495065925	0.0008788749012786364
SESN2	3.3214279280612544	2.438934743419738	0.8824931846415165	0.00030160749495065925	0.0008788749012786364
EMP1	3.6939170852505216	1.2074624954952209	2.4864545897553008	0.00030160749495065925	0.0008788749012786364
MEIS1	1.166839071678818	0.441412475755464	0.7254265959233539	0.00030160749495065925	0.0008788749012786364
VRK3	5.082759432976529	4.326338618409064	0.7564208145674645	0.0003022551060109086	0.0008791930762345234
TXNDC17	3.9609645746238127	3.158873258737069	0.8020913158867438	0.0003022551060109086	0.0008791930762345234
CLECL1	4.697483102587842	2.6965223344787046	2.0009607681091377	0.0003022551060109086	0.0008791930762345234
MCM7	7.657024092695946	5.961948230162523	1.6950758625334226	0.00030232712465699016	0.0008791930762345234
FAM96B	4.959001213991357	4.064302354921232	0.8946988590701253	0.0003022551060109086	0.0008791930762345234
EIF4E2	5.863222386215416	5.352966518876579	0.5102558673388362	0.00030232712465699016	0.0008791930762345234
SMIM7	5.075224487224071	4.276541554465339	0.7986829327587319	0.00030232712465699016	0.0008791930762345234
OSER1	4.545363601144659	3.4503834519990253	1.0949801491456341	0.0003020391243204506	0.0008791930762345234
ACBD6	4.76836340322497	3.4077524538823605	1.3606109493426093	0.0003022551060109086	0.0008791930762345234
POLR2H	5.194884249618549	4.5264456623429865	0.6684385872755625	0.0003020391243204506	0.0008791930762345234
SUGP1	4.879287833706413	4.228568863837876	0.650718969868537	0.0003022551060109086	0.0008791930762345234
ZCCHC7	4.928670729411159	2.7914863543810737	2.1371843750300856	0.00030232712465699016	0.0008791930762345234
ZER1	4.60924681451259	3.971354785201434	0.6378920293111565	0.00030232712465699016	0.0008791930762345234
SLC25A20	4.016422041351788	2.8464753655863344	1.1699466757654537	0.0003020391243204506	0.0008791930762345234
LOC100287497	1.4625967665997157	1.030905659046815	0.43169110755290063	0.0003022551060109086	0.0008791930762345234
SIRT7	4.6228566225774745	3.984711499898035	0.6381451226794397	0.0003020391243204506	0.0008791930762345234
ANAPC16	5.986953069961589	4.955171203301039	1.03178186666055	0.00030232712465699016	0.0008791930762345234
PKN3	3.331423126811806	2.0342834317333756	1.2971396950784304	0.0003022551060109086	0.0008791930762345234
REXO4	4.841041765093303	3.8713618810416577	0.9696798840516454	0.00030232712465699016	0.0008791930762345234
HMGN1	7.225947658206062	5.409043682059584	1.8169039761464774	0.00030232712465699016	0.0008791930762345234
ZMYND19	4.199754579330465	3.506297350468023	0.6934572288624419	0.0003022551060109086	0.0008791930762345234
DUS1L	5.987735237485057	5.036507542212374	0.9512276952726832	0.0003022551060109086	0.0008791930762345234
GOLGA2P5	3.3591428673879804	2.411223807203109	0.9479190601848715	0.0003020391243204506	0.0008791930762345234
SNORD95	0.07949701042564014	0.0	0.07949701042564014	0.0003050394128228236	0.0008870027729256368
TOMM20L	0.22503283902377536	0.0551770452647896	0.16985579375898574	0.0003055956056682561	0.0008883861371976
RUNDC3B	0.2606727015222856	0.06806724091721436	0.19260546060507125	0.0003055956056682561	0.0008883861371976
LOC101929133	0.3833206902557679	0.0865274646635857	0.29679322559218224	0.0003055956056682561	0.0008883861371976
VAV3-AS1	0.49065061672834515	0.0	0.49065061672834515	0.00030675153376832963	0.0008916682439109939
RP4-669L17.10	0.05489763114749105	0.0	0.05489763114749105	0.0003071664293709773	0.0008927959234309901
KIF28P	0.15205951336983214	0.0569392155248203	0.09512029784501184	0.00030774461961045706	0.0008943979881747675
ZNF285	0.6259958693038745	0.24226292001907118	0.38373294928480334	0.00030944457576138803	0.0008992596733636056
LOC101927369	0.4414241892914894	0.16643260361544054	0.27499158567604887	0.0003096434417814488	0.0008997586537238835
ZNF774	0.35155313934211807	0.0775632919493315	0.2739898473927866	0.0003104911385991524	0.0009021427468849684
LOC101929667	0.41747366447660905	0.11655928565618845	0.3009143788204206	0.00031298392304317414	0.0009093058616670923
LOC102723751	0.24268953999810436	0.0423159590370066	0.20037358096109775	0.0003145591045895573	0.0009138020607413553
TBX18	0.46167084487606547	0.1703377023567875	0.291333142519278	0.0003177794153188848	0.0009229952575057762
LOC102723990	0.42917917637081604	0.21338842132446673	0.21579075504634931	0.0003177794153188848	0.0009229952575057762
NAGS	0.7782229969035186	0.3273359119119474	0.4508870849915712	0.00031936439032597986	0.000927354908304559
LOC101927559	0.6558771804839669	0.19448970895765638	0.46138747152631054	0.00031936439032597986	0.000927354908304559
ASB14	0.5244207946872637	0.23281139827903352	0.29160939640823014	0.00031936439032597986	0.000927354908304559
CFL1P1	0.16458987538223196	0.0396218526036258	0.12496802277860616	0.0003197609784353539	0.0009284251180339673
CDK5R2	0.237715023603831	0.0237164350625575	0.21399858854127352	0.00032032931020371536	0.0009299937537079995
SAPCD2	3.4803489442166997	1.9660741185414077	1.514274825675292	0.00032049999105289467	0.0009300817085955488
ZNF415	1.4576108183390097	0.4201600425203139	1.0374507758186957	0.00032049999105289467	0.0009300817085955488
LOC102724792	1.0059507421365488	0.5264597950866117	0.4794909470499371	0.00032049999105289467	0.0009300817085955488
GRIN2D	0.9915338120532298	0.38244157926688044	0.6090922327863493	0.00032049999105289467	0.0009300817085955488
TRIM16	3.2192830021562857	2.395433597622599	0.8238494045336866	0.00032049999105289467	0.0009300817085955488
PRKCI	2.9088260461484126	1.091325295320134	1.8175007508282786	0.00032125866959330864	0.000931956799102193
MYO10	2.1744888649039416	0.8174766142126078	1.3570122506913338	0.00032125866959330864	0.000931956799102193
C14orf142	3.384470480873474	2.1708780501993084	1.2135924306741654	0.00032125866959330864	0.000931956799102193
RNASEH1-AS1	2.2515061767807536	1.188514643189721	1.0629915335910325	0.00032125866959330864	0.000931956799102193
PTPN7	6.707991062484243	5.383244141913701	1.3247469205705427	0.0003220186386192758	0.0009326912147330708
SOX12	4.299957959890046	3.2407336413753463	1.0592243185146994	0.0003219425836112675	0.0009326912147330708
RP11-3P17.4	5.12078985988118	4.462984647674665	0.6578052122065152	0.0003220186386192758	0.0009326912147330708
SIGMAR1	4.753397027575452	3.4784223667616514	1.2749746608138004	0.0003219425836112675	0.0009326912147330708
RPL30	9.357011460220612	8.51829777277539	0.838713687445221	0.0003220186386192758	0.0009326912147330708
CD180	5.325650544184393	3.917580350450696	1.408070193733697	0.0003219425836112675	0.0009326912147330708
PLIN2	5.1037270255655915	3.5780956762310465	1.525631349334545	0.0003219425836112675	0.0009326912147330708
RASGRP2	6.000372210320397	4.733527006220944	1.266845204099453	0.0003220186386192758	0.0009326912147330708
SPRYD4	2.9446851984454048	2.1776670122391137	0.767018186206291	0.00032171449607525354	0.0009326912147330708
FAM120C	2.448909007496713	1.5196522506729702	0.9292567568237429	0.00032171449607525354	0.0009326912147330708
ZAP70	5.270096607357636	3.674822193571603	1.5952744137860329	0.0003220186386192758	0.0009326912147330708
USF2	6.798028174460864	6.113134764956755	0.6848934095041086	0.0003220186386192758	0.0009326912147330708
NABP2	4.751993089983005	3.9034257222380386	0.8485673677449661	0.0003220186386192758	0.0009326912147330708
RPS15A	9.530306404747162	8.481248213582226	1.049058191164935	0.0003220186386192758	0.0009326912147330708
RPL4	11.067499826528756	9.680381519239504	1.3871183072892528	0.0003220186386192758	0.0009326912147330708
ITGB7	5.049685386316369	3.6485268860055884	1.401158500310781	0.00032171449607525354	0.0009326912147330708
ATP9A	2.9264127178592654	1.729637735831173	1.1967749820280924	0.0003219425836112675	0.0009326912147330708
MAGED1	5.746770928024368	4.411190530619065	1.3355803974053035	0.0003219425836112675	0.0009326912147330708
POTEG	0.08104575629355175	0.0125352343988431	0.06851052189470865	0.00032506573949292927	0.0009414344891102269
DOK6	0.45193147070007034	0.1070779284993156	0.3448535422007547	0.00032556339576061044	0.0009427933427717441
RP11-111E14.1	0.05248529132474085	0.0	0.05248529132474085	0.00033025563822764543	0.0009562979258679181
PCDHB2	0.1462276583136738	0.04027238789247915	0.10595527042119464	0.00033078135364402177	0.0009577364846439879
NBPF4	0.053747750621587154	0.0	0.053747750621587154	0.0003313201260843017	0.000959212593660949
SOGA3	0.20321381980546116	0.04415450544818345	0.15905931435727771	0.00033512605100106474	0.0009701464271136301
LOC102724601	0.49381573759042585	0.10635075555114226	0.3874649820392836	0.000336207799730225	0.0009731078701497102
ARHGEF34P	0.4322207398306308	0.11831191315301806	0.3139088266776128	0.000336207799730225	0.0009731078701497102
MUSTN1	0.4895476668004376	0.1905189903740471	0.2990286764263905	0.0003384299025194586	0.0009794538660544807
AC006272.1	0.15781128785187476	0.032421323810255545	0.12538996404161923	0.0003384778060286108	0.0009795069277980047
C8orf88	0.16969203037768224	0.0251627125443342	0.14452931783334805	0.0003396724629960423	0.0009828782328098267
PCSK6	1.1334993541027065	0.620896337569289	0.5126030165334176	0.0003401033765680631	0.0009839532272658217
PIP5KL1	0.740658244340825	0.4221904357213965	0.31846780861942847	0.0003401033765680631	0.0009839532272658217
NT5C1A	0.06505174555119525	0.0	0.06505174555119525	0.0003406596609681273	0.0009854765460859474
C8orf48	0.2209397406230196	0.033821456393883	0.1871182842291366	0.00034071872737039005	0.0009855613484868618
TNFAIP8L3	1.1509118041570252	0.5620817485213072	0.588830055635718	0.0003413023414890158	0.0009862160994561356
PPM1H	1.704040188536701	0.7519293917553609	0.95211079678134	0.0003413023414890158	0.0009862160994561356
RARG	2.7394718117200414	1.9260434586955055	0.8134283530245359	0.0003413023414890158	0.0009862160994561356
ARHGAP33	3.109556793104262	2.0523129302794207	1.057243862824841	0.0003413023414890158	0.0009862160994561356
KIAA1644	1.0473633440752783	0.38498181728268865	0.6623815267925897	0.0003413023414890158	0.0009862160994561356
ZNF582	1.209947992300866	0.601009432026397	0.608938560274469	0.0003413023414890158	0.0009862160994561356
TRO	1.3322061149042361	0.4998304154396455	0.8323756994645906	0.0003413023414890158	0.0009862160994561356
SPDYE5	0.5152188175501375	0.21273073881868956	0.302488078731448	0.0003413023414890158	0.0009862160994561356
DTNA	0.8843797161566516	0.36261286867089554	0.521766847485756	0.0003413023414890158	0.0009862160994561356
SPIN2B	1.4299908277899123	0.9010695546262268	0.5289212731636854	0.0003413023414890158	0.0009862160994561356
LOC101927789	1.914049570951653	0.8350961861418822	1.0789533848097708	0.0003413023414890158	0.0009862160994561356
PM20D1	1.072121382025893	0.3077397110150534	0.7643816710108396	0.0003413023414890158	0.0009862160994561356
LOC102724765	2.3760330065767947	0.9170735182644101	1.4589594883123846	0.00034210333258718735	0.0009880135131022814
NPRL2	4.1661654836876805	3.498231321172349	0.6679341625153317	0.00034210333258718735	0.0009880135131022814
KDELR3	1.7689728147354615	0.7419557377633876	1.027017076972074	0.00034210333258718735	0.0009880135131022814
LOC101927837	1.598902385639816	0.9019442023086743	0.6969581833311416	0.00034210333258718735	0.0009880135131022814
LINC-PINT	2.711941527562304	1.5908071645946602	1.1211343629676438	0.00034210333258718735	0.0009880135131022814
ARHGEF17	2.8163041525323793	1.6518943969326043	1.164409755599775	0.00034210333258718735	0.0009880135131022814
APTX	4.4381617114103165	3.5300865014712306	0.9080752099390859	0.00034290567000625177	0.0009880909207226074
TMEM120B	3.3206618346186243	2.7982171634582054	0.5224446711604189	0.00034290567000625177	0.0009880909207226074
SLC15A2	2.43066567583159	1.4535988256878336	0.9770668501437565	0.0003425845734033291	0.0009880909207226074
MRTO4	5.577697042333703	4.758010400669633	0.8196866416640702	0.0003428253756457105	0.0009880909207226074
PARL	5.032279974507036	4.319446287693287	0.7128336868137488	0.0003428253756457105	0.0009880909207226074
HMOX2	5.3222270882542055	4.7153478627154595	0.6068792255387461	0.00034290567000625177	0.0009880909207226074
GABPB1-AS1	1.8441258177471458	1.0880721655592032	0.7560536521879426	0.00034290567000625177	0.0009880909207226074
RPL19	10.779348373956294	9.642853374467858	1.136494999488436	0.00034290567000625177	0.0009880909207226074
HINT1	6.788961627255945	5.297276300594484	1.4916853266614618	0.00034290567000625177	0.0009880909207226074
CD163L1	2.180555051723138	1.0832366464625984	1.0973184052605394	0.0003425845734033291	0.0009880909207226074
XPA	3.2232757858930654	2.5202924496208423	0.7029833362722231	0.0003425845734033291	0.0009880909207226074
BCL7A	5.293495445255438	2.9324047235321675	2.3610907217232704	0.0003425845734033291	0.0009880909207226074
HDDC2	4.838965843921272	3.529506708901436	1.3094591350198366	0.0003428253756457105	0.0009880909207226074
FAM213A	3.9932244141092923	2.730844302245966	1.2623801118633264	0.00034290567000625177	0.0009880909207226074
CDC20	5.457385130101816	3.8847373224960275	1.5726478076057884	0.0003428253756457105	0.0009880909207226074
SAMD10	3.179720369168499	2.0948143807983843	1.0849059883701146	0.0003425845734033291	0.0009880909207226074
CDC25B	5.976973135085029	5.254302585348935	0.7226705497360939	0.00034290567000625177	0.0009880909207226074
CIDECP	2.36282152102636	1.9722586551761991	0.390562865850161	0.0003428253756457105	0.0009880909207226074
XBP1	6.5441209463326295	5.008979457980032	1.5351414883525978	0.0003428253756457105	0.0009880909207226074
ZBTB32	3.9051597565744833	2.086771406504397	1.8183883500700864	0.0003425845734033291	0.0009880909207226074
BCDIN3D	1.8548388021525142	1.2021888756535413	0.6526499264989729	0.0003428253756457105	0.0009880909207226074
TRAPPC12	4.6850166692776725	4.087905255231362	0.5971114140463101	0.0003428253756457105	0.0009880909207226074
C6orf106	6.832571374298235	5.740752144820927	1.0918192294773075	0.00034290567000625177	0.0009880909207226074
COX15	4.991379437739269	3.616296852199093	1.3750825855401763	0.0003425845734033291	0.0009880909207226074
C16orf59	2.9803787397036285	1.6802247183503753	1.3001540213532532	0.0003425845734033291	0.0009880909207226074
DCAKD	3.782926965653496	2.877745502165785	0.9051814634877111	0.00034290567000625177	0.0009880909207226074
RGS7BP	0.060583741125215654	0.0	0.060583741125215654	0.00034331043977216144	0.000989171229702759
TBC1D29	0.1425247803341764	0.0	0.1425247803341764	0.0003467322791296568	0.000998943597012438
ARMCX5-GPRASP2	0.27409851198082613	0.10793506134587315	0.16616345063495297	0.00035126106517642715	0.0010119031259269785
LOC102724537	0.2116637385297187	0.04073169493798165	0.17093204359173705	0.0003523072018979945	0.0010148285539193884
ABCC11	0.16566162263716183	0.0	0.16566162263716183	0.00035354256800485434	0.0010181214559444323
LOC102723584	0.0	0.13271944524086826	-0.13271944524086826	0.00035354256800485434	0.0010181214559444323
PCDHGB2	0.21028714336742424	0.0	0.21028714336742424	0.00035354256800485434	0.0010181214559444323
PCDHAC2	0.1738261200882758	0.0	0.1738261200882758	0.0003552003368993932	0.0010228065333909334
LOC101929204	0.05457950386543145	0.0	0.05457950386543145	0.00035576235537237397	0.0010243358352077583
LINC00954	1.1662930686290776	0.26255078428102024	0.9037422843480574	0.00036033071143457923	0.0010372189039782648
CA12	1.7857001180048515	0.26813295945984544	1.5175671585450061	0.00036033071143457923	0.0010372189039782648
NIPAL4	0.57976682493567	0.17311931392602325	0.40664751100964674	0.00036033071143457923	0.0010372189039782648
MEP1A	0.487663497907862	0.05605257093805805	0.43161092696980397	0.00036053719399462865	0.0010377230939496106
ZNF418	1.252463377574626	0.4755215802869437	0.7769417972876822	0.00036209711383715956	0.0010418508636297879
DCLK2	0.8457180703707103	0.3587874694753636	0.48693060089534673	0.00036209711383715956	0.0010418508636297879
CCNI2	1.336105444396587	0.3754788628041284	0.9606265815924586	0.00036209711383715956	0.0010418508636297879
RGPD1	0.3650852308789141	0.0930491794578943	0.2720360514210198	0.00036209711383715956	0.0010418508636297879
ARGFXP2	0.02417384907199635	0.0	0.02417384907199635	0.0003625395587181291	0.001043033300512137
AXDND1	0.2983813957999975	0.03813826589205785	0.26024312990793963	0.0003629561791579113	0.0010440505723154716
CCDC147	0.42778746561649406	0.0412186358945854	0.38656882972190865	0.0003629561791579113	0.0010440505723154716
NUTM2A	0.6136239665739321	0.29472017647647697	0.3189037900974552	0.0003633626118422951	0.0010448567604069328
GADD45A	3.1950889334560815	1.3260791655397786	1.869009767916303	0.0003633626118422951	0.0010448567604069328
AQP11	0.3430858214257031	0.1374603836272545	0.2056254377984486	0.0003633626118422951	0.0010448567604069328
ACOX2	0.9138177205211633	0.4393464384312646	0.4744712820898987	0.0003633626118422951	0.0010448567604069328
KLHL13	0.4600662151712692	0.0729902255647675	0.3870759896065017	0.00036355493507922844	0.0010453190503805678
GPR135	0.166795750854521	0.0	0.166795750854521	0.00036380207586778155	0.001045848092093737
PDE1C	0.22929084793320492	0.02325081744906315	0.20604003048414177	0.00036380207586778155	0.001045848092093737
SLC19A1	3.1818136651183337	2.204474847689906	0.9773388174284277	0.00036497010761676614	0.001046000092010694
SORCS2	1.1727693020994354	0.30722131643147466	0.8655479856679608	0.00036420803044945826	0.001046000092010694
